,Unnamed: 0,stim1_location,stim2_location,response1_area1,responsestrength1_area1,reactivation_area1,REACT1,response2_area1,responsestrength2_area1,response1_area2,responsestrength1_area2,reactivation_area2,REACT2,reactstrength_area1,reactstrength_area2,response2_area2,responsestrength2_area2,delay1,delay2,ITI,stim_start,stim2_start,stim_duration,react_start,react_end,react_strength,window,steps,across_factor,stim1_location_rad,stim2_location_rad,response1,response2,response1Err,response2Err,across_factor_label
51625,51625,122,264,2.2044265486874024,0.9652292287023518,1.2410917696634751,True,-1.4459985263047137,1.0064297903004138,2.1932997853782297,1.0063358123402673,1.4011068901363533,True,0.0031957852543322,0.0039468904398627,-1.7113089423899592,0.9963918484121824,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.129301687433082,-1.675516081914556,2.1988631670328163,-1.5786537343473366,0.06956147959973437,0.09686234756721947,0.0%
51669,51669,214,115,-2.60562870749332,1.0302913916780565,-0.5144224803585172,True,2.1310024737213222,1.0375868425636998,-2.5796650094113684,1.0458239017139228,0.0249568800629305,True,0.0020873172203762,0.0023721272773191,2.0262704733291104,1.0938122034756137,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.548180707911721,2.007128639793479,-2.592646858452344,2.078636473525216,-0.044466150540623015,0.07150783373173694,0.0%
51678,51678,59,28,1.1442851437364332,0.9823933707126924,-0.5674352237969558,True,0.4757386391465678,1.0166638810899182,1.0421573831407969,0.9840224317647966,-2.7805069683486385,True,0.0174730244967918,1.5254569358701298,0.5580467513082148,1.0892533123390722,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.0297442586766545,0.4886921905584123,1.0932212634386147,0.5168926952273911,0.06347700476196014,0.02820050466897881,0.0%
51687,51687,222,216,-2.374008139083343,0.9832321642061256,-2.5156651128533007,True,-2.6640599502765565,1.0282377720836984,-2.371475000431606,1.018059894303856,0.1718058482431914,True,1.4099417043546956,0.0002984320024578,-2.6026946784659564,1.0664036340805647,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.4085543677521746,-2.5132741228718345,-2.3727415697574745,-2.6333773143712564,0.035812797994700094,-0.12010319149942199,0.0%
51705,51705,312,272,-0.8407268824756715,1.071695974785421,0.0766340861512923,True,-1.4537300661216168,1.0403208474667378,-0.7233175260723339,0.9544239678357248,-2.561747915769021,True,0.3329762446602626,0.0019016489250992,-1.6608911517464873,0.9912580503507108,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.8377580409572785,-1.5358897417550095,-0.7820222042740026,-1.5573106089340523,0.055735836683275905,-0.021420867179042787,0.0%
51708,51708,32,294,0.508106010142855,1.0227946916848225,0.0551954436390357,True,-1.0748951993844051,1.0441997293496077,0.5733467091972146,1.0518918946675504,0.5828162563692538,True,0.0014639581684404,1.2400761136002307,-1.2515954952505688,0.9702955958616348,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.5585053606381855,-1.1519173063162578,0.540726359670034,-1.1632453473174869,-0.01777900096815144,-0.011328041001229116,0.0%
51709,51709,347,175,-0.2541812292447171,1.0339866099473871,-0.7335303755405054,True,-3.1209167828898514,0.9347783355134792,-0.2114613573930568,1.0454552000134858,1.0823219095036636,True,0.0019637895416047,0.0037838036866791,2.9226006373930167,1.0084537508225226,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.22689280275926293,3.0543261909900767,-0.2328212933188869,3.042434580841375,-0.0059284905596239616,-0.011891610148701656,0.0%
51728,51728,330,209,-0.6218163088486555,1.00097716231901,-0.8571885152300533,True,-2.6857627387371803,1.0069020015129553,-0.5784403241687474,1.100275541845931,-0.6521380257939644,True,1.365721594043466,0.0037419394922588,-2.55665252664665,0.99829133921691,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.5235987755982991,-2.6354471705114375,-0.6001283165087012,-2.621207632691915,-0.07652954091040202,0.014239537819522615,0.0%
51730,51730,13,276,0.2737380320664868,0.893179992412258,-0.5177064065294213,True,-1.2629982193216238,0.9852048937666996,0.2437982731686515,0.9938418682470388,2.1532623824420543,True,1.4531953687382697,0.0015183421392832,-1.2712969387928907,1.076136422031937,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.22689280275926285,-1.466076571675237,0.2587681526175687,-1.2671475790572573,0.03187534985830581,0.19892899261797983,0.0%
51731,51731,115,64,1.9106113618989504,1.038991243982068,-2.2747969522862643,True,1.0404325977173368,0.985758443168712,1.8795477742147504,0.9728393130576232,-2.966255101713444,True,0.7776640255302243,1.4225788542479372,0.9680376947938842,0.979246600549354,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.007128639793479,1.117010721276371,1.8950795680568504,1.0042351462556098,-0.11204907173662844,-0.11277557502076108,0.0%
51737,51737,192,349,-2.9561015769209957,1.0401179623248915,-0.085673309384525,True,-0.1098659998872851,0.997533389326883,-2.857979936891992,1.0358436603885248,-3.027431145015268,True,1.0667573994868071,0.0019088338069566,-0.0980683085756518,0.9780220330582988,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.9321531433504733,-0.19198621771937585,-2.9070407569064938,-0.10396715423146885,0.02511238644397951,0.08801906348790701,0.0%
51740,51740,123,185,2.142712700975782,1.0053225039027167,1.8560850589108304,True,-3.0205546283846854,0.991233564353368,2.1954472129726184,1.084967119019625,2.3040211529354937,True,1.4393943475799262,0.7967734032808883,3.0964691459840927,1.0266442889398597,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.1467549799530254,-3.0543261909900767,2.1690799569742003,-3.103635394790089,0.02232497702117493,-0.04930920380001247,0.0%
51741,51741,273,90,-1.4731861813483456,1.0311850758560417,-2.2658383492346115,True,1.4258268224410426,1.0346565656851077,-1.416384396072742,1.009741456258172,-1.8470733082738096,True,0.0084502711213108,0.0036054448874233,1.7135332266659502,1.0129143265127891,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.5184364492350664,1.5707963267948966,-1.4447852887105437,1.569680024553496,0.07365116052452271,-0.0011163022414004686,0.0%
51745,51745,232,5,-2.24810133160364,0.9560509722642822,-1.5807607754531532,True,0.1088661941488486,0.9761014690527876,-2.1175324030864004,1.0394855671772147,-1.3763449580691556,True,1.2802960031698245,0.3841478650349849,0.0173923704418642,1.00525306222621,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2340214425527414,0.08726646259971647,-2.18281686734502,0.06312928229535597,0.05120457520772133,-0.0241371803043605,0.0%
51751,51751,208,42,-2.6606643151823857,1.047056959160937,-3.1332104256452658,True,0.6644428714004968,1.0266877111471864,-2.7767908891451585,1.0547737691727852,-0.8451513808016454,True,0.695307262891039,0.000785554667114,0.4531995058780629,1.0208963279034364,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.6529004630313806,0.7330382858376184,-2.718727602163772,0.5588211886392793,-0.06582713913239145,-0.1742170971983391,0.0%
51753,51753,66,107,1.142838809925642,1.0239675692071462,-2.212382719065642,True,1.801772717306532,1.0545024615043193,1.0133241208752009,1.0699564514385524,-1.2175682546959543,True,0.0213561107165007,0.002645805872444,1.8558824967074687,1.019710381981367,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1519173063162575,1.8675022996339325,1.0780814654004214,1.8288276070070006,-0.07383584091583616,-0.038674692626931975,0.0%
51777,51777,249,234,-1.9467325205602,0.9680219663045668,0.210842082213471,True,-2.21798370514048,1.0360494204280428,-2.0272750622265168,1.027421833836473,2.1783554762939907,True,0.0031885798435277,0.0013646404998957,-2.261662590461113,1.0237232521938728,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.937315469713706,-2.199114857512855,-1.9870037913933585,-2.239823147800797,-0.04968832167965243,-0.040708290287941595,0.0%
51779,51779,247,264,-2.000628037091192,0.9892771037783276,2.5901242500772708,True,-1.766355181497265,1.0290137839911215,-1.9034908282592085,1.0326771851206609,1.894047637513666,True,0.0031240204151239,0.002418583772108,-1.6750990221630513,1.065581642483234,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.9722220547535922,-1.675516081914556,-1.9520594326752003,-1.720727101830158,0.020162622078391968,-0.045211019915601926,0.0%
51780,51780,4,111,0.0528583649379116,0.9933822407295884,0.0023649559154809,True,1.8935246031607764,0.9942577425409644,0.0882323984504436,0.9358512744548232,2.0563032257877536,True,1.3962534987963566,0.0040669010262934,1.8028819131173728,0.9518273670330308,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.06981317007977318,1.9373154697137058,0.07054538169417679,1.8482032581390744,0.0007322116144036103,-0.08911221157463141,0.0%
51792,51792,37,139,0.7392339980485926,1.019767692227016,0.384111704281731,True,2.483487749350937,1.0079668095187586,0.5941857827587118,1.0133335719191967,2.5257121282936144,True,0.0073588396459328,0.0027359231562626,2.5229559948162343,1.0302945335410694,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.6457718232379019,2.426007660272118,0.6667098904036517,2.5032218720835857,0.020938067165749676,0.07721421181146759,0.0%
51799,51799,65,331,1.0493318164457734,0.9311225720696222,-0.6033331855146316,True,-0.5760670223638338,1.0678844217180852,1.0394585229807811,1.0037692465039014,0.8011509185534339,True,0.0013235825099069,1.3320911513916815,-0.3541669055595251,1.050884503958767,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1344640137963142,-0.5061454830783552,1.0443951697132778,-0.46511696396167945,-0.09006884408303635,0.04102851911667575,0.0%
51809,51809,37,80,0.6593435752849678,0.9475358903100686,-0.2891321960754938,True,1.3272224003299924,0.980208582453357,0.7133514612447921,1.024139499549371,1.1405408285095089,True,0.0107431737589676,0.0102838989475184,1.5226997198997871,1.0106934604035398,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.6457718232379019,1.3962634015954636,0.6863475182648799,1.4249610601148897,0.040575695026978005,0.02869765851942608,0.0%
51812,51812,355,245,-0.0821517692124224,1.083704782824665,-0.6032787689040431,True,-1.929799684683188,1.0548161472053967,-0.0627481044803634,1.0053971973444362,-0.8464694010678578,True,1.5799735778604578,0.0030587197919131,-1.9001791409081183,1.0303483161882192,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.08726646259971638,-2.0071286397934784,-0.07244993684639267,-1.9149894127956533,0.014816525753323704,0.09213922699782524,0.0%
51813,51813,129,338,2.1905290763433367,1.0512510352095663,2.4926958007748032,True,-0.2917782532080005,0.9982912154589284,2.346077883267266,1.0032476880857264,1.580125660996691,True,1.3720775472572078,0.7625210889312313,-0.2568502865537955,0.9950350616518988,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.251474735072685,-0.3839724354387526,2.2683034798053017,-0.2743142698808989,0.016828744732616693,0.10965816555785365,0.0%
51824,51824,266,195,-1.4928220227103688,0.9969760359354684,-1.269965823948715,True,-2.9901084207884403,0.9128728711741552,-1.6854045280976206,1.0717091076727958,1.7348218267223627,True,1.2404477640208584,0.0068815881707361,-2.7838880998572737,0.9786137621962028,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.6406094968746698,-2.8797932657906435,-1.589113275403995,-2.886998260322857,0.051496221470674876,-0.007204994532213224,0.0%
51834,51834,184,248,3.060572371243464,0.982017397823052,-3.0823435039013423,True,-2.209061525184772,1.0351469725854454,-2.9598260532738774,1.0090804292896336,-0.333584326757065,True,1.3699826484717568,0.9272711724544388,-1.88741754953126,0.949826485887478,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.07177948351002,-1.9547687622336491,-3.091219494605,-2.0482395373580156,-0.01944001109497995,-0.09347077512436638,0.0%
51837,51837,189,187,-3.033883343489149,1.0588104983891888,1.8669978179280304,True,3.1286139282125074,1.0925228552264663,-2.9006397855534574,1.0352223546842765,-2.9112037590183983,True,0.0006798573561684,1.4517820759870663,-3.032401197488704,0.9881869647181072,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.9845130209103035,-3.01941960595019,-2.967261564521303,-3.0934862882278917,0.017251456389000257,-0.07406668227770163,0.0%
51842,51842,353,165,-0.0103265702178009,1.0276957486800231,-1.1544414327356298,True,2.9986136883076138,1.06143406485318,-0.0747738757077746,1.0089079165632389,-0.2719606943109567,True,0.0006302911799956,1.2056769451120035,2.921633382014601,1.0534887100971737,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.12217304763960257,2.8797932657906435,-0.042550222962787654,2.9601235351611077,0.07962282467681492,0.08033026937046418,0.0%
51847,51847,294,158,-1.143146143873608,1.1005638479376028,1.5722117504568611,True,2.653713917620049,1.035263743160233,-1.1373964651182402,1.0025732593919734,2.3479299835649483,True,0.0945043976343456,0.0023669266928449,2.6635624625391943,1.0147692522728136,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.1519173063162578,2.7576202181510405,-1.1402713044959243,2.6586381900796203,0.01164600182033347,-0.09898202807142015,0.0%
51871,51871,180,144,3.0928725188962214,1.0557011924351034,-1.3920089343889497,True,2.6013799676765155,1.05154168579235,3.0667632216855085,0.9826708274369756,3.0677297071375405,True,0.0009440931301857,1.142310473858833,2.6396996900838268,1.097077337950532,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.141592653589793,2.5132741228718345,3.0798178702908654,2.6205398288801716,-0.06177478329892771,0.10726570600833714,0.0%
51886,51886,140,275,2.3839134448298123,1.0619342943962051,-1.4090251730496524,True,-1.408217060965966,1.022245346888637,2.386084534685532,1.0372219689334417,-2.664888393093676,True,0.0011776661595166,0.0019574611865239,-1.48505259756632,1.024530172247924,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.443460952792061,-1.4835298641951802,2.3849989897576727,-1.446634829266143,-0.05846196303438861,0.036895034929037125,0.0%
51893,51893,116,15,1.884172472313924,1.0103315456333746,2.0631841097572434,True,0.2428138408176233,1.0298329723193884,2.0828805572097586,1.0064285166120444,1.9178897495329248,True,1.4577721712824885,1.2796402665833764,0.3607747978403784,1.0004511066088817,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.0245819323134224,0.2617993877991494,1.9835265147618415,0.3017943193290007,-0.04105541755158093,0.03999493152985127,0.0%
51897,51897,104,17,1.9268539621949183,0.990636586929232,1.7690655005817308,True,0.4317505860663491,1.017919805083576,1.6813509088408838,1.0224764271796871,-0.6012823927309856,True,0.0078472797211077,1.6850722146893389,0.1895567252575229,1.0448030457468966,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.8151424220741028,0.29670597283903605,1.8041024355179012,0.3106536556619357,-0.01103998655620165,0.01394768282289959,0.0%
51908,51908,297,305,-1.091234137066128,1.0396462909649642,-0.7549513494733864,True,-0.8346479631651119,0.9710246320647752,-1.002944237523314,1.021397742980782,-1.1500767389104256,True,0.0012438442217393,0.5602100553489279,-0.7674597035778281,1.012348510283532,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.0995574287564276,-0.959931088596881,-1.0470891872947212,-0.8010538333714701,0.0524682414617063,0.15887725522541102,0.0%
51924,51924,8,236,0.2123951199537878,1.033188571631658,0.400508526379742,True,-2.1596642242816264,1.0393255513937016,0.1269692073105533,0.9721138529246988,-2.032976713637122,True,0.6730405258436688,0.0029265075590909,-2.1230792208079983,0.9807085708246162,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.13962634015954636,-2.164208272472968,0.16968216363217037,-2.1413717225448123,0.030055823472624022,0.022836549928155717,0.0%
51925,51925,285,12,-1.3277104152694066,1.071108453088868,-1.3771472743426052,True,0.1757580040679936,0.9434431373143972,-1.3882150919253888,1.034991583849648,-0.7164609931389211,True,1.4266203922686091,0.0005228071797567,0.2461581801807028,1.0576044063942451,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.3089969389957474,0.20943951023931956,-1.3579627535973982,0.2109580921243479,-0.04896581460165072,0.0015185818850283715,0.0%
51926,51926,122,257,2.1287212919468272,0.981676829527971,-1.5243009018974207,True,-1.6934689643687812,0.9521589876704152,2.15674708317548,0.9789368179322974,2.9300410551475538,True,0.0120959946438508,0.7994762226236963,-1.9556285857083548,1.015554382194091,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.129301687433082,-1.7976891295541595,2.142734187561153,-1.824548775038568,0.013432500128071304,-0.026859645484408536,0.0%
51933,51933,325,340,-0.5667374346356825,1.0906295053219246,-0.4851954683562046,True,-0.2521569254967337,1.0461057773631668,-0.6378610824353186,1.0256508731025529,0.5118444664614892,True,0.0140027755593089,0.0047235272091732,-0.1008612703946262,1.0065221308465309,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6108652381980155,-0.3490658503988655,-0.6022992585355005,-0.17650909794568026,0.008565979662515074,0.17255675245318525,0.0%
51948,51948,205,304,-2.633871578102492,1.0691671254610489,-1.0345241717729718,True,-1.0464138143378217,1.0045797479854768,-2.7302328813414847,1.0026639750789526,-2.706530529418246,True,0.0018315660081397,1.4425776085471325,-0.9284473018749196,0.9985015831007809,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.705260340591211,-0.9773843811168241,-2.6820522297219886,-0.9874305581063707,0.023208110869222132,-0.010046176989546683,0.0%
51951,51951,241,78,-1.9295634017216752,1.0426518412111505,0.6029672479688709,True,1.3604160470900517,1.0458189766784345,-1.9887969949581417,1.076219589349162,-0.2746636953329244,True,0.0025821626502918,1.4947549591724192,1.1965840660766611,1.0307244257011934,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.0769418098732517,1.361356816555577,-1.9591801983399084,1.278500056583356,0.11776161153334332,-0.08285675997222099,0.0%
51957,51957,264,317,-1.6747460645975023,1.037902557729547,0.678668068036683,True,-0.6933829445554536,1.0256381176092777,-1.6050689822022266,1.027181597876726,3.068050675032949,True,1.4480374822740167,0.9029954927312588,-0.7957148697087393,1.0211261859365008,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.675516081914556,-0.7504915783575612,-1.6399075233998646,-0.7445489071320961,0.03560855851469148,0.005942671225465186,0.0%
51958,51958,14,347,0.3784910071828552,0.9930032560552244,0.7179030087304801,True,-0.1190550080712559,0.9822312902769708,0.3186178605849745,1.0370819240562343,2.9850447320094213,True,0.0009765625,0.0016436556070824,-0.1336516364112731,1.0512435781127802,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.24434609527920614,-0.22689280275926293,0.3485544338839146,-0.12635332224126428,0.10420833860470848,0.10053948051799867,0.0%
51960,51960,162,227,2.7883702681739257,0.9688357785443736,2.5353156972169035,True,-2.3874230577773883,0.9728923365398956,2.7843244708023724,0.9428621861336858,2.793683998219397,True,1.6504211223085918,0.0089496342452123,-2.1827736471267665,1.0788680921518825,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.827433388230814,-2.321287905152458,2.7863473694881487,-2.2850983524520774,-0.041086018742665154,0.03618955270038079,0.0%
51973,51973,189,122,-3.096373888289286,1.058778418844295,-3.014817294308906,True,2.181148639926117,1.0088565554088345,-2.8700761606082112,1.0878009604818488,-2.812385774143908,True,1.288650598905129,0.0011910938944886,2.1617344250303256,1.0254359493930587,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.9845130209103035,2.129301687433082,-2.9832250244487484,2.1714415324782212,0.0012879964615550741,0.04213984504513927,0.0%
51977,51977,304,262,-1.0026849863301108,1.0173196933252096,-1.7874620428200962,True,-1.843767388646074,1.0695015356972897,-0.9200319107522412,1.012872185237912,-0.6437712005487027,True,0.621052546082588,1.3435155803702885,-1.7298186892294247,1.0142720354858157,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.9773843811168241,-1.7104226669544431,-0.9613584485411764,-1.786793038937749,0.016025932575647606,-0.076370371983306,0.0%
51980,51980,137,324,2.280984267203536,0.9734553240781902,1.468417770097307,True,-0.7193675254465297,1.0883095662925073,2.377245286449282,1.0765855892540717,-2.5363579227094237,True,0.0376488408778359,0.0019535723999317,-0.6632774705772049,1.0971442987024058,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.3911010752322315,-0.6283185307179586,2.329114776826408,-0.6913224980118673,-0.061986298405823245,-0.06300396729390857,0.0%
51989,51989,268,77,-1.6952508875538816,1.0718089668793445,1.7092747244422133,True,1.4814454920120177,1.0163678886594676,-1.5598375303923218,0.9590805888790171,-1.2054777885049546,True,0.0009341916970333,0.0023139182600911,1.2280723121764934,1.0720028063186413,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.6057029118347828,1.3439035240356338,-1.6275442089731016,1.3547589020942556,-0.02184129713831884,0.010855378058621804,0.0%
51991,51991,211,346,-2.503386731484543,1.0512884473630768,-2.036870123530369,True,-0.2806149152795806,0.9581909146696213,-2.5882523689345303,1.0851433613093755,-2.343210243909492,True,0.0016387202481422,0.0014750275793915,-0.1531979732248593,1.0553676282973514,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.600540585471551,-0.24434609527920603,-2.5458195502095364,-0.21690644425221972,0.054721035262014564,0.02743965102698632,0.0%
51998,51998,17,52,0.1502264943563074,1.04632471152106,-0.3587275515271941,True,0.98051957732432,1.0477392601530977,0.3839263482324896,0.9189722425420468,0.8711980169028121,True,1.6237040590484786,0.0062338877506525,0.812261197452686,1.0517515266584103,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.29670597283903605,0.9075712110370514,0.26707642129439835,0.8963903873885029,-0.029629551544637707,-0.011180823648548574,0.0%
52000,52000,121,295,2.130109935093278,1.0289034091391305,-0.3532385406562963,True,-1.1372345111324564,1.0266638284174203,2.118906775212379,1.088646400336403,1.990465949258972,True,0.0017873782912589,0.0016090248418761,-1.2989882892261777,1.0023254707352445,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.111848394913139,-1.1344640137963138,2.1245083551528285,-1.2181114001793172,0.012659960239689657,-0.08364738638300333,0.0%
52002,52002,233,169,-2.1963733435895114,1.039136070291129,-2.337459560918285,True,3.0998435521994696,1.0125688464191922,-2.0453655202298617,1.0358958024687923,-2.613614088514421,True,1.2358838185364065,0.002681482626492,3.0290132321367764,1.1022545607456764,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2165681500327983,2.949606435870417,-2.1208694319096866,3.0644283921681232,0.09569871812311168,0.11482195629770639,0.0%
52013,52013,51,38,0.9678995654708104,1.0174676922898194,2.2303991751617103,True,0.5671066789218868,0.994469690259518,0.9165127378365098,1.0014610893567917,2.3509008502090194,True,0.0116315540834839,0.767555422127385,0.7384447402177758,1.0416046548395788,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.8901179185171081,0.6632251157578453,0.94220615165366,0.652775709569831,0.05208823313655186,-0.010449406188014342,0.0%
52016,52016,161,287,3.0677495715188536,0.9420291167513613,3.051019189270592,True,-1.1417611941303518,1.0577769243117243,2.8491185107846118,1.0267506394343844,0.4864166872679686,True,0.7141893996037487,0.0027271154689931,-1.1697051747689762,0.9745117851709664,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.8099800957108707,-1.2740903539558603,2.958434041151733,-1.155733184449664,0.14845394544086246,0.11835716950619624,0.0%
52019,52019,268,173,-1.6885679349175298,0.9929967792177828,-1.972919544444112,True,-3.111885690715707,1.0766466499526393,-1.6016566417516456,0.97403931713157,-0.0499908181588932,True,0.0035692433312775,0.0016409886878912,3.0098759756110014,0.9933276107941484,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.6057029118347828,3.01941960595019,-1.6451122883345877,3.0905877960374406,-0.03940937649980493,0.07116819008725052,0.0%
52023,52023,13,147,0.2596294722883265,1.047263306521148,2.58267380918776,True,2.4509987648345484,0.9442759502817596,0.1980387921173744,0.9921669810253172,1.8138334654381656,True,0.0057798744904246,0.0010463486690238,2.5742851972685266,1.028658882694162,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.22689280275926285,2.5656340004316642,0.22883413220284998,2.5126419810515372,0.001941329443587132,-0.05299201938012689,0.0%
52025,52025,54,114,0.9655520569673718,1.0305759744542915,1.0872142652192744,True,2.042165373638784,1.0312433220203685,0.9839750728651712,1.0724759107614783,1.0231445745378105,True,1.392582900232052,1.3498278305774236,1.8742933111908715,1.0340527136505078,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.9424777960769379,1.9896753472735358,0.9747635649162714,1.9582293424148292,0.032285768839333366,-0.03144600485870665,0.0%
52037,52037,232,75,-2.1567772888263472,1.0395496642852788,-1.3786674558032357,True,1.3657772496772689,0.9247843089310636,-2.314109671853937,1.0188087893873088,0.7909816172897995,True,1.5741094620239608,0.0046720631329306,1.4092250705706653,0.9542726444038044,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2340214425527414,1.3089969389957472,-2.235443480340142,1.3875011601239668,-0.0014220377874005908,0.07850422112821967,0.0%
